Method,rho2,param_y,MAE
e-Divisive,-0.0,15.0,6.0
KCPA,-0.0,15.0,7.0
Neural-ECF,-0.0,15.0,4.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,10.0
e-Divisive,-0.0,15.0,10.0
KCPA,-0.0,15.0,21.0
Neural-ECF,-0.0,15.0,10.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,60.0
e-Divisive,-0.0,15.0,24.0
KCPA,-0.0,15.0,6.0
Neural-ECF,-0.0,15.0,5.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,90.0
e-Divisive,-0.0,15.0,4.0
KCPA,-0.0,15.0,47.0
Neural-ECF,-0.0,15.0,8.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,10.0
e-Divisive,-0.0,15.0,4.0
KCPA,-0.0,15.0,0.0
Neural-ECF,-0.0,15.0,103.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,40.0
e-Divisive,-0.0,15.0,4.0
KCPA,-0.0,15.0,1.0
Neural-ECF,-0.0,15.0,3.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,10.0
e-Divisive,-0.0,15.0,40.0
KCPA,-0.0,15.0,0.0
Neural-ECF,-0.0,15.0,21.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,130.0
e-Divisive,-0.0,15.0,6.0
KCPA,-0.0,15.0,1.0
Neural-ECF,-0.0,15.0,132.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,10.0
e-Divisive,-0.0,15.0,25.0
KCPA,-0.0,15.0,1.0
Neural-ECF,-0.0,15.0,7.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,60.0
e-Divisive,-0.0,15.0,0.0
KCPA,-0.0,15.0,17.0
Neural-ECF,-0.0,15.0,10.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,20.0
e-Divisive,-0.0,15.0,2.0
KCPA,-0.0,15.0,3.0
Neural-ECF,-0.0,15.0,0.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,100.0
e-Divisive,-0.0,15.0,59.0
KCPA,-0.0,15.0,12.0
Neural-ECF,-0.0,15.0,66.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,90.0
e-Divisive,-0.0,15.0,20.0
KCPA,-0.0,15.0,6.0
Neural-ECF,-0.0,15.0,30.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,70.0
e-Divisive,-0.0,15.0,47.0
KCPA,-0.0,15.0,14.0
Neural-ECF,-0.0,15.0,0.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,90.0
e-Divisive,-0.0,15.0,3.0
KCPA,-0.0,15.0,5.0
Neural-ECF,-0.0,15.0,
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,30.0
e-Divisive,-0.0,15.0,2.0
KCPA,-0.0,15.0,0.0
Neural-ECF,-0.0,15.0,63.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,0.0
e-Divisive,-0.0,15.0,10.0
KCPA,-0.0,15.0,4.0
Neural-ECF,-0.0,15.0,5.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,20.0
e-Divisive,-0.0,15.0,2.0
KCPA,-0.0,15.0,20.0
Neural-ECF,-0.0,15.0,29.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,30.0
e-Divisive,-0.0,15.0,4.0
KCPA,-0.0,15.0,1.0
Neural-ECF,-0.0,15.0,1.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,60.0
e-Divisive,-0.0,15.0,6.0
KCPA,-0.0,15.0,1.0
Neural-ECF,-0.0,15.0,6.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,30.0
e-Divisive,-0.0,15.0,1.0
KCPA,-0.0,15.0,0.0
Neural-ECF,-0.0,15.0,7.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,110.0
e-Divisive,-0.0,15.0,10.0
KCPA,-0.0,15.0,4.0
Neural-ECF,-0.0,15.0,10.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,20.0
e-Divisive,-0.0,15.0,0.0
KCPA,-0.0,15.0,17.0
Neural-ECF,-0.0,15.0,14.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,10.0
e-Divisive,-0.0,15.0,15.0
KCPA,-0.0,15.0,7.0
Neural-ECF,-0.0,15.0,10.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,80.0
e-Divisive,-0.0,15.0,8.0
KCPA,-0.0,15.0,1.0
Neural-ECF,-0.0,15.0,9.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,50.0
e-Divisive,-0.0,15.0,28.0
KCPA,-0.0,15.0,1.0
Neural-ECF,-0.0,15.0,4.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,50.0
e-Divisive,-0.0,15.0,2.0
KCPA,-0.0,15.0,2.0
Neural-ECF,-0.0,15.0,105.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,10.0
e-Divisive,-0.0,15.0,0.0
KCPA,-0.0,15.0,1.0
Neural-ECF,-0.0,15.0,6.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,280.0
e-Divisive,-0.0,15.0,1.0
KCPA,-0.0,15.0,26.0
Neural-ECF,-0.0,15.0,63.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,40.0
e-Divisive,-0.0,15.0,3.0
KCPA,-0.0,15.0,8.0
Neural-ECF,-0.0,15.0,13.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,60.0
e-Divisive,-0.0,15.0,0.0
KCPA,-0.0,15.0,8.0
Neural-ECF,-0.0,15.0,79.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,90.0
e-Divisive,-0.0,15.0,0.0
KCPA,-0.0,15.0,3.0
Neural-ECF,-0.0,15.0,0.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,100.0
e-Divisive,-0.0,15.0,4.0
KCPA,-0.0,15.0,0.0
Neural-ECF,-0.0,15.0,1.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,60.0
e-Divisive,-0.0,15.0,16.0
KCPA,-0.0,15.0,0.0
Neural-ECF,-0.0,15.0,57.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,70.0
e-Divisive,-0.0,15.0,44.0
KCPA,-0.0,15.0,1.0
Neural-ECF,-0.0,15.0,19.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,50.0
e-Divisive,-0.0,15.0,1.0
KCPA,-0.0,15.0,13.0
Neural-ECF,-0.0,15.0,14.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,250.0
e-Divisive,-0.0,15.0,0.0
KCPA,-0.0,15.0,4.0
Neural-ECF,-0.0,15.0,76.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,70.0
e-Divisive,-0.0,15.0,1.0
KCPA,-0.0,15.0,7.0
Neural-ECF,-0.0,15.0,12.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,40.0
e-Divisive,-0.0,15.0,64.0
KCPA,-0.0,15.0,2.0
Neural-ECF,-0.0,15.0,0.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,20.0
e-Divisive,-0.0,15.0,0.0
KCPA,-0.0,15.0,5.0
Neural-ECF,-0.0,15.0,65.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,80.0
e-Divisive,-0.0,15.0,1.0
KCPA,-0.0,15.0,46.0
Neural-ECF,-0.0,15.0,20.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,20.0
e-Divisive,-0.0,15.0,1.0
KCPA,-0.0,15.0,23.0
Neural-ECF,-0.0,15.0,11.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,100.0
e-Divisive,-0.0,15.0,0.0
KCPA,-0.0,15.0,6.0
Neural-ECF,-0.0,15.0,1.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,90.0
e-Divisive,-0.0,15.0,0.0
KCPA,-0.0,15.0,32.0
Neural-ECF,-0.0,15.0,
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,280.0
e-Divisive,-0.0,15.0,0.0
KCPA,-0.0,15.0,1.0
Neural-ECF,-0.0,15.0,3.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,220.0
e-Divisive,-0.0,15.0,0.0
KCPA,-0.0,15.0,7.0
Neural-ECF,-0.0,15.0,9.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,210.0
e-Divisive,-0.0,15.0,21.0
KCPA,-0.0,15.0,0.0
Neural-ECF,-0.0,15.0,22.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,50.0
e-Divisive,-0.0,15.0,35.0
KCPA,-0.0,15.0,11.0
Neural-ECF,-0.0,15.0,32.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,220.0
e-Divisive,-0.0,15.0,1.0
KCPA,-0.0,15.0,0.0
Neural-ECF,-0.0,15.0,17.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,80.0
e-Divisive,-0.0,15.0,4.0
KCPA,-0.0,15.0,13.0
Neural-ECF,-0.0,15.0,
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,0.0
e-Divisive,-0.0,15.0,3.0
KCPA,-0.0,15.0,15.0
Neural-ECF,-0.0,15.0,0.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,30.0
e-Divisive,-0.0,15.0,23.0
KCPA,-0.0,15.0,3.0
Neural-ECF,-0.0,15.0,2.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,20.0
e-Divisive,-0.0,15.0,20.0
KCPA,-0.0,15.0,100.0
Neural-ECF,-0.0,15.0,41.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,10.0
e-Divisive,-0.0,15.0,14.0
KCPA,-0.0,15.0,3.0
Neural-ECF,-0.0,15.0,19.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,10.0
e-Divisive,-0.0,15.0,4.0
KCPA,-0.0,15.0,1.0
Neural-ECF,-0.0,15.0,19.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,140.0
e-Divisive,-0.0,15.0,5.0
KCPA,-0.0,15.0,2.0
Neural-ECF,-0.0,15.0,6.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,130.0
e-Divisive,-0.0,15.0,4.0
KCPA,-0.0,15.0,2.0
Neural-ECF,-0.0,15.0,3.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,40.0
e-Divisive,-0.0,15.0,3.0
KCPA,-0.0,15.0,0.0
Neural-ECF,-0.0,15.0,12.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,30.0
e-Divisive,-0.0,15.0,0.0
KCPA,-0.0,15.0,2.0
Neural-ECF,-0.0,15.0,1.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,0.0
e-Divisive,-0.0,15.0,1.0
KCPA,-0.0,15.0,4.0
Neural-ECF,-0.0,15.0,6.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,80.0
e-Divisive,-0.0,15.0,7.0
KCPA,-0.0,15.0,2.0
Neural-ECF,-0.0,15.0,7.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,110.0
e-Divisive,-0.0,15.0,1.0
KCPA,-0.0,15.0,40.0
Neural-ECF,-0.0,15.0,1.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,10.0
e-Divisive,-0.0,15.0,2.0
KCPA,-0.0,15.0,11.0
Neural-ECF,-0.0,15.0,45.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,20.0
e-Divisive,-0.0,15.0,3.0
KCPA,-0.0,15.0,2.0
Neural-ECF,-0.0,15.0,39.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,0.0
e-Divisive,-0.0,15.0,39.0
KCPA,-0.0,15.0,6.0
Neural-ECF,-0.0,15.0,8.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,150.0
e-Divisive,-0.0,15.0,4.0
KCPA,-0.0,15.0,9.0
Neural-ECF,-0.0,15.0,7.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,10.0
e-Divisive,-0.0,15.0,1.0
KCPA,-0.0,15.0,6.0
Neural-ECF,-0.0,15.0,3.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,30.0
e-Divisive,-0.0,15.0,41.0
KCPA,-0.0,15.0,2.0
Neural-ECF,-0.0,15.0,13.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,50.0
e-Divisive,-0.0,15.0,63.0
KCPA,-0.0,15.0,1.0
Neural-ECF,-0.0,15.0,9.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,120.0
e-Divisive,-0.0,15.0,0.0
KCPA,-0.0,15.0,1.0
Neural-ECF,-0.0,15.0,18.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,90.0
e-Divisive,-0.0,15.0,1.0
KCPA,-0.0,15.0,15.0
Neural-ECF,-0.0,15.0,18.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,230.0
e-Divisive,-0.0,15.0,23.0
KCPA,-0.0,15.0,5.0
Neural-ECF,-0.0,15.0,4.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,40.0
e-Divisive,-0.0,15.0,0.0
KCPA,-0.0,15.0,14.0
Neural-ECF,-0.0,15.0,96.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,110.0
e-Divisive,-0.0,15.0,10.0
KCPA,-0.0,15.0,0.0
Neural-ECF,-0.0,15.0,
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,10.0
e-Divisive,-0.0,15.0,3.0
KCPA,-0.0,15.0,0.0
Neural-ECF,-0.0,15.0,34.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,80.0
e-Divisive,-0.0,15.0,1.0
KCPA,-0.0,15.0,36.0
Neural-ECF,-0.0,15.0,7.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,10.0
e-Divisive,-0.0,15.0,3.0
KCPA,-0.0,15.0,25.0
Neural-ECF,-0.0,15.0,2.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,60.0
e-Divisive,-0.0,15.0,9.0
KCPA,-0.0,15.0,1.0
Neural-ECF,-0.0,15.0,7.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,50.0
e-Divisive,-0.0,15.0,7.0
KCPA,-0.0,15.0,0.0
Neural-ECF,-0.0,15.0,9.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,20.0
e-Divisive,-0.0,15.0,7.0
KCPA,-0.0,15.0,0.0
Neural-ECF,-0.0,15.0,0.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,70.0
e-Divisive,-0.0,15.0,0.0
KCPA,-0.0,15.0,5.0
Neural-ECF,-0.0,15.0,15.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,70.0
e-Divisive,-0.0,15.0,8.0
KCPA,-0.0,15.0,2.0
Neural-ECF,-0.0,15.0,10.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,20.0
e-Divisive,-0.0,15.0,4.0
KCPA,-0.0,15.0,0.0
Neural-ECF,-0.0,15.0,7.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,50.0
e-Divisive,-0.0,15.0,30.0
KCPA,-0.0,15.0,9.0
Neural-ECF,-0.0,15.0,5.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,50.0
e-Divisive,-0.0,15.0,2.0
KCPA,-0.0,15.0,49.0
Neural-ECF,-0.0,15.0,2.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,70.0
e-Divisive,-0.0,15.0,16.0
KCPA,-0.0,15.0,3.0
Neural-ECF,-0.0,15.0,12.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,0.0
e-Divisive,-0.0,15.0,1.0
KCPA,-0.0,15.0,10.0
Neural-ECF,-0.0,15.0,7.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,90.0
e-Divisive,-0.0,15.0,1.0
KCPA,-0.0,15.0,2.0
Neural-ECF,-0.0,15.0,16.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,10.0
e-Divisive,-0.0,15.0,4.0
KCPA,-0.0,15.0,42.0
Neural-ECF,-0.0,15.0,10.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,120.0
e-Divisive,-0.0,15.0,29.0
KCPA,-0.0,15.0,2.0
Neural-ECF,-0.0,15.0,3.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,290.0
e-Divisive,-0.0,15.0,11.0
KCPA,-0.0,15.0,29.0
Neural-ECF,-0.0,15.0,4.0
MIDAST[KS],-0.0,15.0,
MIDAST[MMD],-0.0,15.0,80.0
e-Divisive,-0.0,15.0,8.0
KCPA,-0.0,15.0,5.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,10.0
e-Divisive,0.3,15.0,123.0
KCPA,0.3,15.0,11.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,130.0
e-Divisive,0.3,15.0,4.0
KCPA,0.3,15.0,128.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,0.0
e-Divisive,0.3,15.0,2.0
KCPA,0.3,15.0,11.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,60.0
e-Divisive,0.3,15.0,1.0
KCPA,0.3,15.0,54.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,300.0
e-Divisive,0.3,15.0,2.0
KCPA,0.3,15.0,5.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,160.0
e-Divisive,0.3,15.0,1.0
KCPA,0.3,15.0,216.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,290.0
e-Divisive,0.3,15.0,6.0
KCPA,0.3,15.0,179.0
Neural-ECF,0.3,15.0,28.0
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,180.0
e-Divisive,0.3,15.0,5.0
KCPA,0.3,15.0,43.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,60.0
e-Divisive,0.3,15.0,1.0
KCPA,0.3,15.0,7.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,270.0
e-Divisive,0.3,15.0,0.0
KCPA,0.3,15.0,5.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,10.0
e-Divisive,0.3,15.0,1.0
KCPA,0.3,15.0,5.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,140.0
e-Divisive,0.3,15.0,14.0
KCPA,0.3,15.0,48.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,130.0
e-Divisive,0.3,15.0,6.0
KCPA,0.3,15.0,28.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,50.0
e-Divisive,0.3,15.0,2.0
KCPA,0.3,15.0,11.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,20.0
e-Divisive,0.3,15.0,0.0
KCPA,0.3,15.0,12.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,60.0
e-Divisive,0.3,15.0,0.0
KCPA,0.3,15.0,60.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,60.0
e-Divisive,0.3,15.0,0.0
KCPA,0.3,15.0,64.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,50.0
e-Divisive,0.3,15.0,68.0
KCPA,0.3,15.0,12.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,30.0
e-Divisive,0.3,15.0,34.0
KCPA,0.3,15.0,13.0
Neural-ECF,0.3,15.0,10.0
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,40.0
e-Divisive,0.3,15.0,3.0
KCPA,0.3,15.0,0.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,80.0
e-Divisive,0.3,15.0,2.0
KCPA,0.3,15.0,72.0
Neural-ECF,0.3,15.0,39.0
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,100.0
e-Divisive,0.3,15.0,2.0
KCPA,0.3,15.0,29.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,50.0
e-Divisive,0.3,15.0,1.0
KCPA,0.3,15.0,0.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,30.0
e-Divisive,0.3,15.0,0.0
KCPA,0.3,15.0,12.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,240.0
e-Divisive,0.3,15.0,14.0
KCPA,0.3,15.0,383.0
Neural-ECF,0.3,15.0,9.0
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,90.0
e-Divisive,0.3,15.0,1.0
KCPA,0.3,15.0,7.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,140.0
e-Divisive,0.3,15.0,18.0
KCPA,0.3,15.0,2.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,20.0
e-Divisive,0.3,15.0,5.0
KCPA,0.3,15.0,8.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,250.0
e-Divisive,0.3,15.0,9.0
KCPA,0.3,15.0,14.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,10.0
e-Divisive,0.3,15.0,12.0
KCPA,0.3,15.0,3.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,40.0
e-Divisive,0.3,15.0,17.0
KCPA,0.3,15.0,41.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,40.0
e-Divisive,0.3,15.0,1.0
KCPA,0.3,15.0,43.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,60.0
e-Divisive,0.3,15.0,3.0
KCPA,0.3,15.0,31.0
Neural-ECF,0.3,15.0,136.0
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,10.0
e-Divisive,0.3,15.0,3.0
KCPA,0.3,15.0,44.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,260.0
e-Divisive,0.3,15.0,13.0
KCPA,0.3,15.0,8.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,20.0
e-Divisive,0.3,15.0,248.0
KCPA,0.3,15.0,17.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,20.0
e-Divisive,0.3,15.0,2.0
KCPA,0.3,15.0,18.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,10.0
e-Divisive,0.3,15.0,0.0
KCPA,0.3,15.0,8.0
Neural-ECF,0.3,15.0,161.0
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,140.0
e-Divisive,0.3,15.0,12.0
KCPA,0.3,15.0,136.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,20.0
e-Divisive,0.3,15.0,4.0
KCPA,0.3,15.0,16.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,290.0
e-Divisive,0.3,15.0,0.0
KCPA,0.3,15.0,11.0
Neural-ECF,0.3,15.0,21.0
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,50.0
e-Divisive,0.3,15.0,12.0
KCPA,0.3,15.0,17.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,50.0
e-Divisive,0.3,15.0,71.0
KCPA,0.3,15.0,4.0
Neural-ECF,0.3,15.0,143.0
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,0.0
e-Divisive,0.3,15.0,19.0
KCPA,0.3,15.0,54.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,60.0
e-Divisive,0.3,15.0,148.0
KCPA,0.3,15.0,0.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,20.0
e-Divisive,0.3,15.0,2.0
KCPA,0.3,15.0,11.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,50.0
e-Divisive,0.3,15.0,5.0
KCPA,0.3,15.0,10.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,30.0
e-Divisive,0.3,15.0,1.0
KCPA,0.3,15.0,29.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,30.0
e-Divisive,0.3,15.0,15.0
KCPA,0.3,15.0,5.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,50.0
e-Divisive,0.3,15.0,17.0
KCPA,0.3,15.0,2.0
Neural-ECF,0.3,15.0,
MIDAST[KS],0.3,15.0,
MIDAST[MMD],0.3,15.0,30.0
e-Divisive,0.3,15.0,30.0
KCPA,0.3,15.0,12.0
